QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,New Orleans Saints,303,"123617-138820,123617-55050,123617-151794,123617-90573,123617-129471,123617-110484,123617-151903,123617-86312,123617-12542",2,0.9388059701492537,117.49999999999997,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,304,"123617-138820,123617-55050,123617-45889,123617-102965,123617-86518,123617-110484,123617-103619,123617-86080,123617-12539",2,0.9447761194029851,117.49999999999999,59900,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Dalton Schultz,RJ Harvey,Arizona Cardinals,305,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-103539,123617-110484,123617-55042,123617-12546",2,0.9507462686567165,117.5,60000,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,306,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-110484,123617-103619,123617-86080,123617-12531",2,0.9567164179104479,117.5,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,307,"123617-138820,123617-55050,123617-45889,123617-129471,123617-167620,123617-86518,123617-110484,123617-86080,123617-12534",2,0.9626865671641791,117.49999999999999,59800,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Seattle Seahawks,308,"123617-138820,123617-55050,123617-102965,123617-167620,123617-138774,123617-151903,123617-86312,123617-86080,123617-12550",2,0.9686567164179105,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,New Orleans Saints,309,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12542",2,0.9746268656716419,117.5,60000,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,310,"123617-138820,123617-55050,123617-152647,123617-89951,123617-167620,123617-86518,123617-151903,123617-86080,123617-12542",2,0.9805970149253731,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,311,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-103619,123617-86080,123617-12540",2,0.9865671641791045,117.49999999999999,59800,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Dalton Schultz,RJ Harvey,New York Giants,312,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-55042,123617-12543",2,0.9925373134328359,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,Tony Pollard,Miami Dolphins,313,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-57403,123617-63759,123617-86080,123617-12539",2,0.9985074626865671,117.5,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,314,"123617-138820,123617-55050,123617-152316,123617-87770,123617-90573,123617-110484,123617-103619,123617-86080,123617-12543",2,1.0044776119402985,117.49999999999999,59900,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,315,"123617-138820,123617-152316,123617-45889,123617-152647,123617-167620,123617-110484,123617-86312,123617-86080,123617-12534",2,1.01044776119403,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,316,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-86312,123617-103587,123617-12550",2,1.0164179104477613,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,317,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-151903,123617-63759,123617-86080,123617-12550",2,1.0223880597014927,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Dalton Schultz,RJ Harvey,Atlanta Falcons,318,"123617-138820,123617-55050,123617-152316,123617-103539,123617-86518,123617-110484,123617-151903,123617-55042,123617-12525",2,1.028358208955224,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,319,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-86312,123617-86080,123617-12546",2,1.0343283582089553,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,320,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-137516,123617-86080,123617-12543",2,1.0402985074626867,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,321,"123617-138820,123617-55050,123617-6654,123617-57403,123617-103539,123617-110484,123617-137516,123617-86080,123617-12548",2,1.0462686567164179,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,322,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-86518,123617-110484,123617-86312,123617-12534",2,1.0522388059701493,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Woody Marks,Arizona Cardinals,323,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-138774,123617-151903,123617-40845,123617-12546",2,1.0582089552238807,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Devin Neal,Las Vegas Raiders,324,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-154971,123617-40845,123617-12537",2,1.0641791044776119,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Hunter Henry,RJ Harvey,New York Giants,325,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-57403,123617-110484,123617-40845,123617-12543",2,1.0701492537313433,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,326,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-103619,123617-40845,123617-12539",2,1.0761194029850747,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,327,"123617-138820,123617-55050,123617-6654,123617-152647,123617-86518,123617-151903,123617-86312,123617-40845,123617-12537",2,1.082089552238806,117.49999999999999,59900,temperature
Bo Nix,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,New York Giants,328,"123617-138820,123617-45889,123617-102965,123617-167031,123617-90573,123617-167620,123617-110484,123617-40845,123617-12543",2,1.0880597014925373,117.5,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Hunter Henry,TreVeyon Henderson,Tennessee Titans,329,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-120639,123617-40845,123617-12534",2,1.0940298507462687,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,330,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-86518,123617-110484,123617-40845,123617-12534",3,1.70913019442319,117.49999999999999,60000,contrarian
Drake Maye,De'Von Achane,Breece Hall,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,331,"123617-138820,123617-152316,123617-103064,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",3,2.7078805235005685,117.49999999999999,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,RJ Harvey,Arizona Cardinals,332,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-86312,123617-40845,123617-12546",3,2.0107829492902227,117.5,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Tennessee Titans,333,"123617-138820,123617-55050,123617-152316,123617-45889,123617-167620,123617-151903,123617-40845,123617-107293,123617-12534",3,2.2409517514872936,117.49999999999999,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,334,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-40845,123617-107293,123617-12548",3,1.590274989218929,117.5,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,335,"123617-138820,123617-152647,123617-151966,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12538",3,2.61753164132537,117.4,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,New York Giants,336,"123617-138820,123617-45889,123617-152647,123617-151966,123617-90573,123617-103539,123617-110484,123617-86080,123617-12543",3,2.7885307121742136,117.4,60000,contrarian
Bo Nix,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,337,"123617-138820,123617-45889,123617-102965,123617-90573,123617-138774,123617-110484,123617-151903,123617-86080,123617-12538",3,2.2153048517982787,117.39999999999999,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,338,"123617-138820,123617-55050,123617-89951,123617-57403,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",3,1.9201121724727837,117.39999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,339,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-110484,123617-103619,123617-86080,123617-12537",3,2.2771987605859265,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Adonai Mitchell,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,340,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-151789,123617-86080,123617-12550",3,2.8296826910386685,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,341,"123617-138820,123617-55050,123617-151794,123617-90573,123617-129471,123617-167620,123617-110484,123617-103619,123617-12534",3,2.7760293374874037,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,342,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-167620,123617-103539,123617-86080,123617-12537",3,2.0713911019968174,117.4,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,343,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-151903,123617-86080,123617-12550,123617-107293",3,2.9575268600671705,117.4,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Brenton Strange,TreVeyon Henderson,Las Vegas Raiders,344,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-86518,123617-151903,123617-103587,123617-12537",3,2.5376416860108706,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brenton Strange,TreVeyon Henderson,New Orleans Saints,345,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-86312,123617-103587,123617-12542",3,2.6398174502615626,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Juwan Johnson,RJ Harvey,Los Angeles Chargers,346,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",3,2.2831369566473807,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,347,"123617-138820,123617-55050,123617-102965,123617-167031,123617-103539,123617-86518,123617-86312,123617-86080,123617-12548",3,1.9682424216890888,117.4,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,348,"123617-138820,123617-55050,123617-45889,123617-102965,123617-57403,123617-151903,123617-86080,123617-107293,123617-12548",3,2.094608371626134,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Los Angeles Chargers,349,"123617-138820,123617-55050,123617-151966,123617-90573,123617-138774,123617-151903,123617-86312,123617-86080,123617-12548",3,1.913802127981771,117.4,59800,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Dalton Schultz,RJ Harvey,Los Angeles Chargers,350,"123617-138820,123617-55050,123617-151966,123617-90573,123617-110484,123617-151903,123617-120639,123617-55042,123617-12548",3,2.064481132196801,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Arizona Cardinals,351,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-138774,123617-103619,123617-86080,123617-12546",3,1.6499349057466555,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Quentin Johnston,Brenton Strange,RJ Harvey,Los Angeles Chargers,352,"123617-138820,123617-55050,123617-152316,123617-86518,123617-110484,123617-151903,123617-120639,123617-103587,123617-12548",3,1.7261709428871412,117.39999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,353,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-137516,123617-86080,123617-12525",3,2.908327304483211,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,RJ Harvey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Trey McBride,Tyjae Spears,Miami Dolphins,354,"123617-138820,123617-91750,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-107293,123617-12539",3,2.522717963968041,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,New York Giants,355,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12543",3,2.7389787398758894,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,356,"123617-138820,123617-6654,123617-152647,123617-90573,123617-25079,123617-57403,123617-110484,123617-86080,123617-12539",3,2.0620480540539545,117.4,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Minnesota Vikings,357,"123617-138820,123617-55050,123617-152316,123617-167031,123617-103539,123617-86518,123617-151903,123617-86080,123617-12540",3,2.205378689038707,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Chimere Dike,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,358,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86312,123617-129112,123617-86080,123617-12542",3,2.6930557233834036,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Juwan Johnson,RJ Harvey,New Orleans Saints,359,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-110484,123617-151903,123617-64808,123617-12542",3,2.6044843889619473,117.39999999999998,59900,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Trey McBride,Tyjae Spears,Los Angeles Chargers,360,"123617-138820,123617-91750,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-107293,123617-12548",3,2.417133170790121,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Atlanta Falcons,361,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86518,123617-86312,123617-86080,123617-12525",3,1.8377816944263143,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Brenton Strange,Ashton Jeanty,New Orleans Saints,362,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-151903,123617-86312,123617-103587,123617-12542",3,2.613844509835871,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Darren Waller,TreVeyon Henderson,New Orleans Saints,363,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-103539,123617-151903,123617-25011,123617-12542",3,2.9336711665181783,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,Tennessee Titans,364,"123617-138820,123617-6654,123617-152647,123617-103064,123617-90573,123617-103539,123617-151903,123617-40845,123617-12534",3,2.8609654851076485,117.39999999999999,59800,contrarian
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Miami Dolphins,365,"123617-138820,123617-6654,123617-151794,123617-167031,123617-90573,123617-110484,123617-151903,123617-86312,123617-12539",3,2.7296771393114776,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Brenton Strange,Tyjae Spears,Arizona Cardinals,366,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-151903,123617-103587,123617-107293,123617-12546",3,2.4277275361565773,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Hunter Henry,Woody Marks,Los Angeles Chargers,367,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86312,123617-103619,123617-40845,123617-12548",3,2.277891926896367,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Rams,368,"123617-138820,123617-55050,123617-151966,123617-103539,123617-86518,123617-110484,123617-151903,123617-40845,123617-12538",3,1.6135958391611624,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,New York Giants,369,"123617-138820,123617-55050,123617-102965,123617-103064,123617-167620,123617-103539,123617-151903,123617-40845,123617-12543",3,1.8694485104873413,117.39999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,Las Vegas Raiders,370,"123617-138820,123617-55050,123617-87770,123617-90573,123617-129471,123617-167620,123617-110484,123617-40845,123617-12537",3,2.679127523742191,117.39999999999999,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Las Vegas Raiders,371,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12537",3,2.2376941947615534,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Woody Marks,Los Angeles Chargers,372,"123617-138820,123617-55050,123617-90573,123617-129471,123617-138774,123617-86518,123617-151903,123617-40845,123617-12548",3,2.2737899459092423,117.39999999999999,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,Woody Marks,New Orleans Saints,373,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-138774,123617-86312,123617-40845,123617-12542",3,2.586185820435132,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Chimere Dike,Jayden Higgins,Hunter Henry,RJ Harvey,Los Angeles Chargers,374,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-129112,123617-147315,123617-40845,123617-12548",3,2.343739736420135,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,375,"123617-138820,123617-152316,123617-167031,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12550",3,2.2352934659517962,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,376,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-57403,123617-151903,123617-40845,123617-12534",3,1.6137413457953098,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Courtland Sutton,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,377,"123617-138820,123617-152316,123617-152647,123617-57403,123617-86518,123617-110484,123617-151903,123617-40845,123617-12548",3,2.9452730737574284,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,Woody Marks,Los Angeles Chargers,378,"123617-138820,123617-152316,123617-152647,123617-90573,123617-138774,123617-151903,123617-86312,123617-40845,123617-12548",3,1.8077756518054586,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,379,"123617-138820,123617-55050,123617-45889,123617-129471,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",3,2.6231884109660335,117.29999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Seattle Seahawks,380,"123617-138820,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12550",3,2.2589537040273195,117.29999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,381,"123617-138820,123617-45889,123617-6654,123617-90573,123617-86518,123617-110484,123617-154971,123617-86080,123617-12548",3,1.8947110333358592,117.3,60000,contrarian
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,382,"123617-138820,123617-152647,123617-90573,123617-129471,123617-167620,123617-57403,123617-110484,123617-86080,123617-12550",3,1.9830832973572186,117.29999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Las Vegas Raiders,383,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-103539,123617-110484,123617-103587,123617-12537",3,1.8182968679988065,117.3,59900,contrarian
Bo Nix,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,384,"123617-138820,123617-45889,123617-102965,123617-103064,123617-90573,123617-103539,123617-110484,123617-86080,123617-12546",3,2.62912546557065,117.3,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,385,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-120639,123617-86312,123617-86080,123617-12543",3,1.8937446597999665,117.3,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Tyler Warren,RJ Harvey,Las Vegas Raiders,386,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-137530,123617-110484,123617-151903,123617-12537",3,2.0092501128722793,117.29999999999998,59900,contrarian
