QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,115,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12542",3,2.3558522388025613,118.1,60000,122.5306095820264,119.62312887757241,91.59731439703233,157.49042752636728,26.92249147942694,0.10799448879669124
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,111,"123617-138820,123617-45889,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-86080,123617-12534",3,2.0342603430660535,118.1,60000,122.01749930023374,119.50160555079091,90.78997811363082,157.10432644147858,26.757782573830568,0.09402474747303607
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,RJ Harvey,Tennessee Titans,112,"123617-138820,123617-152647,123617-102965,123617-151794,123617-90573,123617-103539,123617-110484,123617-151903,123617-12534",3,2.0368010374982495,118.1,59900,122.89390259490307,119.48922670152064,91.99774734094272,157.65588867828376,26.658521582770515,0.12771435515699733
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Breece Hall,Miami Dolphins,121,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-86518,123617-86312,123617-86080,123617-12539",3,2.4395693763064523,117.9,60000,122.25506004517516,119.45236429911256,90.81844115379668,157.13114732550133,26.937602921542187,0.10404399211858831
Jaxson Dart,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,174,"123617-138820,123617-55050,123617-45889,123617-151966,123617-86518,123617-110484,123617-151903,123617-86080,123617-12543",3,2.38374042972825,117.59999999999998,60000,122.7930600766804,119.41504807573727,90.7274259564994,159.29629306921902,27.436582797312795,0.12312072629081128
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Tre Tucker,Hunter Henry,RJ Harvey,Tennessee Titans,125,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-103619,123617-40845,123617-12534",3,1.8471524738395757,117.89999999999998,60000,123.08003815311892,119.40731287540709,92.50853162828322,158.21420462611212,26.831401938178733,0.13688160186985487
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,110,"123617-138820,123617-55050,123617-152316,123617-152647,123617-57403,123617-151903,123617-86312,123617-86080,123617-12534",3,1.9534380921191496,118.09999999999998,60000,122.68879090727786,119.39196807250661,91.59033725170212,158.06015330461992,27.00655474836653,0.1220749134974595
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Brenton Strange,RJ Harvey,Las Vegas Raiders,159,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-103587,123617-12537",3,2.7976555480868006,117.7,60000,122.46209044997944,119.37267671296473,90.98046327962197,157.4336532687754,27.206175009411837,0.11355560772309752
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,171,"123617-138820,123617-55050,123617-45889,123617-89951,123617-86518,123617-110484,123617-151903,123617-40845,123617-12534",3,1.531158535313893,117.59999999999998,59900,122.43779714709702,119.35530992653042,90.71893992137989,157.45498656309593,27.250641174909145,0.11311613553536391
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,147,"123617-138820,123617-55050,123617-6654,123617-151794,123617-103539,123617-110484,123617-151903,123617-103619,123617-12534",3,2.187276310199866,117.79999999999998,60000,122.5948475238306,119.32990285237845,91.24325999533546,158.4326707349493,27.4619922706792,0.11888957797639756
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,TreVeyon Henderson,Tennessee Titans,141,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-103587,123617-12534",3,2.764800747134439,117.79999999999998,59900,122.730984365287,119.32552483720576,91.1205032570405,158.73573519703115,27.404415871454468,0.12426681685372101
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,RJ Harvey,Las Vegas Raiders,155,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-57403,123617-110484,123617-40845,123617-12537",3,1.5982875225518332,117.7,60000,122.92966686916738,119.2909996488224,91.69474226409828,158.51071091116282,27.251602244452172,0.1335212215305881
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,107,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-40845,123617-12534",3,2.2930840091556552,118.2,60000,122.61636399561523,119.27629014688007,91.03010032625757,158.15717181398088,27.53588680777706,0.12129893880126677
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,New York Giants,136,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-151903,123617-129112,123617-86080,123617-12543",3,2.6645272832719527,117.8,60000,122.43509119731728,119.23449258752505,89.72469665113067,159.5369284539312,27.937920157607767,0.11456109086633885
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,135,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12539",3,2.615783914461741,117.8,60000,122.27121139573869,119.22539171266166,90.99239652494495,156.86309926593762,27.095018123061905,0.112412535368802
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Hunter Henry,RJ Harvey,Arizona Cardinals,164,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-103619,123617-40845,123617-12546",3,2.546186521343359,117.69999999999996,60000,122.63799118398698,119.22232234547005,90.82499646995659,157.63271976298563,27.925317960107396,0.12231441172474299
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,142,"123617-138820,123617-45889,123617-152647,123617-90573,123617-129471,123617-110484,123617-151903,123617-40845,123617-12539",3,1.7543620425390298,117.79999999999998,60000,122.21034232290494,119.22154563622382,91.99165301397711,155.15091785696148,25.87456995777718,0.11551097048408192
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,RJ Harvey,Las Vegas Raiders,167,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-110484,123617-86312,123617-40845,123617-12537",3,2.558962197017258,117.7,60000,122.58242645485744,119.20269060599205,90.8201343079739,159.104640439447,27.679396546976797,0.12210294552951648
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Atlanta Falcons,149,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-103539,123617-151903,123617-86080,123617-12525",3,1.7117464644411164,117.7,59900,122.44791280114296,119.18245031926992,91.53335755615969,156.93785345606605,26.571734211326564,0.122892335739272
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Atlanta Falcons,168,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12525",3,2.5635854393413475,117.7,60000,122.38469050504295,119.17262476306968,91.00679036373795,157.68157891780356,27.072328584568293,0.11864756043941528
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,103,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-86312,123617-86080,123617-12543",3,2.767786501703934,118.2,60000,122.62031834086014,119.10113250931889,91.42148478179055,157.48507866661137,26.943804079674734,0.13061206283770357
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,179,"123617-138820,123617-55050,123617-152316,123617-57403,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",3,1.9838701126754792,117.6,59900,122.49637674081558,119.09421435695899,91.07897654532209,157.8044251498753,27.153601690742075,0.12529322712340393
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Minnesota Vikings,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12540",2,1.03,118.89999999999998,60000,122.51045664478976,119.07476552004488,91.33883631531786,157.67292068913332,27.063583122836988,0.12694886368707578
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Juwan Johnson,RJ Harvey,Miami Dolphins,156,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-64808,123617-12539",3,2.9022821203186036,117.7,59900,122.483483987598,119.06205644401396,91.02971347158692,157.79001081652552,27.114105884839667,0.12618625737155767
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,90,"123617-138820,123617-55050,123617-45889,123617-6654,123617-110484,123617-151903,123617-86312,123617-86080,123617-12534",2,1.0,118.89999999999998,59900,122.89855619473342,119.04788662447984,91.65699414810857,158.13122060944286,27.30772042480034,0.14101028977711624
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Brenton Strange,RJ Harvey,New York Giants,160,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-86518,123617-110484,123617-103587,123617-12543",3,2.0199938754695177,117.7,60000,121.97363657026565,119.02975665269832,89.98522268972208,157.33290087825105,27.11568685350387,0.10856741094083418
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,126,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-86518,123617-86312,123617-86080,123617-12543",3,2.169402875074711,117.9,60000,122.08874917796855,118.99777315951312,90.22893132239119,158.03220352178172,27.127936295686535,0.11394069879716265
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,49,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12537",2,0.59,119.09999999999998,60000,122.06308054058388,118.99619680221915,90.98198638238811,156.9750591498599,26.769811878010998,0.11456500898625692
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,114,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-120639,123617-86080,123617-12543",3,1.6518966548524885,118.1,60000,122.26704260097654,118.99087075662882,90.73145993511021,157.9415161581588,26.885067290907873,0.1218584208437398
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,104,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",3,2.662390080122557,118.2,60000,122.94128649714634,118.97859735912272,91.74601590671554,158.9890120696721,27.42811106631559,0.14447546637253453
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,182,"123617-138820,123617-55050,123617-152316,123617-45889,123617-103539,123617-151903,123617-86080,123617-107293,123617-12539",3,2.517378616917235,117.6,59900,122.32714846757968,118.96076188788312,90.59511158804678,158.11593560496274,27.934197644847238,0.12051130383254514
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,123,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",3,2.006950727889767,117.89999999999998,59900,122.51151571599003,118.93113781858943,90.57277980020795,157.87865333774187,27.355522969085907,0.13088318221686823
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,133,"123617-138820,123617-152316,123617-45889,123617-152647,123617-103539,123617-110484,123617-151903,123617-86080,123617-12543",3,1.7060633762902284,117.79999999999998,60000,122.01314972438566,118.88088198101329,90.7718471953443,157.43111290847924,27.22135710480535,0.11506655349006946
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,176,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-151903,123617-69558,123617-86080,123617-12543",3,1.9193085517974475,117.6,59900,122.39658765473798,118.87783532944697,90.78832521453124,158.1127576288139,27.395392456078376,0.12844321653476776
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Ashton Jeanty,Arizona Cardinals,145,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-151903,123617-103587,123617-12546",3,2.6597683067485165,117.8,60000,121.71512901890809,118.79632186028712,90.38511724104373,156.21412994460925,26.712992553032922,0.10926545024209842
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,132,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-110484,123617-103619,123617-86080,123617-12543",3,2.598238053725741,117.79999999999998,60000,122.70234405802898,118.75833360714267,91.16494787157406,159.175918860122,27.3190275844049,0.14436862508011644
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,Woody Marks,Tennessee Titans,199,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-138774,123617-40845,123617-12534",3,1.9518006736398972,117.6,59900,121.80008807228147,118.75269931179056,91.33654789281638,156.65289484134777,26.427491788538067,0.1153113123589199
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,178,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-86518,123617-86080,123617-12550,123617-107293",3,2.246186382098504,117.6,60000,122.34016084285346,118.74272895785015,90.7075009814718,158.63397477461763,27.774123659049895,0.12952458659595306
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,Ashton Jeanty,Las Vegas Raiders,131,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-86312,123617-40845,123617-12537",3,2.450264852169251,117.9,60000,121.83194688646958,118.71885534649894,90.50556820483096,157.34325220657752,26.93531460162539,0.11557657989198993
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,33,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",2,0.43,119.3,60000,121.69600370003175,118.68276116423434,89.6577534529815,156.69493939248966,27.37508717130046,0.11007243618776291
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Las Vegas Raiders,127,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-86312,123617-103619,123617-86080,123617-12537",3,2.2764686486939527,117.9,60000,122.16157422184902,118.66199637010283,90.49580264764974,157.31924749307774,26.817918584667023,0.130494014317243
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Adonai Mitchell,Hunter Henry,TreVeyon Henderson,Tennessee Titans,153,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-40845,123617-151789,123617-12534",3,2.531283552140268,117.7,60000,121.47141532936007,118.62020421967705,90.55196224986445,155.96387828732284,26.584132712257095,0.10725236518129548
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,105,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12542",3,2.5930371653940982,118.2,60000,121.8523141622486,118.58282955471283,90.47780936552739,157.55717562873474,27.06929282481767,0.12078204734400169
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,139,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-103539,123617-151903,123617-86080,123617-12546",3,1.7968046085876446,117.8,60000,121.69114105556295,118.57420565811663,90.46015329142375,156.41877578813185,26.925956290652564,0.11575950595033763
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,Tyjae Spears,New Orleans Saints,143,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-167620,123617-86080,123617-107293,123617-12542",3,2.9686191268053057,117.8,59900,121.59245662503166,118.51656272866401,90.1484333022768,157.37484900637054,27.796183481000977,0.11065885712223968
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,189,"123617-138820,123617-55050,123617-102965,123617-167031,123617-57403,123617-151903,123617-86312,123617-86080,123617-12548",3,1.7734775711833275,117.6,60000,122.02425081626505,118.50446802811126,90.93114162751104,157.81342452536254,27.24258514153603,0.12920149720986918
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,Tyjae Spears,Miami Dolphins,169,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-86518,123617-40845,123617-107293,123617-12539",3,2.0466653538638555,117.7,60000,122.23575688943032,118.49774774855788,90.91185110244614,158.9329743784415,27.459706481234072,0.13612706106043
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Tennessee Titans,119,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86518,123617-86080,123617-107293,123617-12534",3,2.221864344480644,118.0,59900,122.35306981401625,118.44877975748064,89.82839336820503,158.25888919481042,28.26232389784635,0.13814469293634873
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Tennessee Titans,197,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-40845,123617-107293,123617-12534",3,2.7731111401985866,117.6,60000,122.74738082180734,118.42621946077023,90.64235049042605,159.7861790538593,28.150502766176768,0.15350210249989035
Drake Maye,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,194,"123617-138820,123617-152316,123617-45889,123617-90573,123617-167620,123617-110484,123617-40845,123617-107293,123617-12548",3,2.195908858928876,117.6,59900,121.94442814075693,118.40585729977971,91.02175906703137,156.94011164991898,26.93187707717321,0.13138968482729413
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Ashton Jeanty,New Orleans Saints,166,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-167620,123617-151903,123617-40845,123617-12542",3,2.027364870087131,117.7,60000,122.07973788544778,118.33197070327745,91.66601272556291,157.2782575908107,26.810146328360542,0.13978913566039883
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,128,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-167620,123617-86518,123617-86080,123617-12534",3,1.7644395691988348,117.9,60000,121.62741281495565,118.21506547304224,89.984169149192,157.44599013596513,27.370731315585694,0.12467139816502867
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Breece Hall,New York Giants,116,"123617-138820,123617-55050,123617-6654,123617-103064,123617-90573,123617-151903,123617-86312,123617-86080,123617-12543",3,1.8475638518733164,118.1,59900,121.18523152489462,118.20934265379566,89.60327358126477,155.81396945864813,26.878595275950595,0.11071593736751607
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Minnesota Vikings,137,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-103539,123617-86080,123617-107293,123617-12540",3,2.5254082946185425,117.8,60000,121.4322651342894,118.18073957477134,89.48022335528924,157.1666037217979,27.768211938159865,0.11709524425840753
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,Las Vegas Raiders,180,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12537",3,1.840909679012488,117.6,60000,121.70555417738811,118.17159360174671,90.0146867588692,157.85841519789827,27.525781583101903,0.12838729265405865
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,102,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-151903,123617-86080,123617-12543",3,2.3483195567490793,118.3,60000,121.65511599017943,118.14830459223361,90.67535055858454,157.2627449268446,27.176561655879585,0.12903808223977886
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,Ashton Jeanty,New York Giants,165,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-151903,123617-103619,123617-40845,123617-12543",3,2.251816628194258,117.7,60000,121.14234868703906,117.99483909674393,89.85683590800463,156.4566248168697,27.461180317971973,0.11461668995470095
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,George Kittle,RJ Harvey,Tennessee Titans,188,"123617-138820,123617-6654,123617-152647,123617-90573,123617-39793,123617-86518,123617-110484,123617-151903,123617-12534",3,2.2593111641759793,117.6,60000,120.72719578656086,117.93882028205633,89.78862003549362,154.97888122564893,26.269629344618092,0.10614445555836473
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Ashton Jeanty,Minnesota Vikings,122,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-40845,123617-12540",3,2.4611601171338813,117.9,60000,121.02871515740365,117.85817318299885,89.30963989070098,156.39122356563828,26.8242884475547,0.11819668509021812
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,192,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-138774,123617-103619,123617-86080,123617-12534",3,1.8455926734572057,117.6,60000,121.463054057011,117.74954696233053,89.95513717353285,157.56316420843208,27.501115565288163,0.1350311439499443
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,New York Giants,187,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-110484,123617-151903,123617-86312,123617-12543",3,2.9454459776595727,117.6,60000,121.13958532741219,117.64976572770838,90.09859455210548,156.31252561890017,26.725811172136243,0.13057862218761085
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,Ashton Jeanty,Tennessee Titans,158,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-103539,123617-86312,123617-103587,123617-12534",3,2.726966365213895,117.7,60000,121.10973866345711,117.61337947365749,89.58892826506467,156.677479300779,27.487273675742372,0.12719919883815797
Matthew Stafford,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,181,"123617-138820,123617-45889,123617-6654,123617-90573,123617-167620,123617-138774,123617-110484,123617-86080,123617-12546",3,2.611264050311535,117.6,60000,120.93026127876914,117.39221763997338,90.1074391144832,155.71601074972747,26.68424539092133,0.13258923334588618
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,146,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-86518,123617-110484,123617-86080,123617-12534",3,2.76908638913451,117.8,60000,120.59541603315085,117.319627652391,90.5561673435014,154.34183937543614,26.185562496733002,0.12509902665518632
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,186,"123617-138820,123617-45889,123617-6654,123617-152647,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",3,1.5976440480027354,117.59999999999998,60000,120.38623065979466,117.1342116845515,89.95184308012813,154.59513977836534,26.37153797547937,0.12331548422647681
Matthew Stafford,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Minnesota Vikings,162,"123617-138820,123617-45889,123617-6654,123617-167031,123617-90573,123617-110484,123617-151903,123617-86080,123617-12540",3,1.6868646810496906,117.7,59900,119.49512446417609,116.26926487915236,88.86092243873667,153.2183604584097,26.146527404630447,0.12337621494059055
